Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-03-22T08:25:37.240Z","","","Included","gemini-3.1-pro-preview","No","0","6313","41715","425","48453","Included"
"2026-03-22T08:24:54.492Z","","","Included","gemini-3.1-pro-preview","No","0","34079","59201","716","93996","Included"
"2026-03-22T08:22:34.401Z","","","Included","gemini-3.1-pro-preview","No","0","8065","37871","409","46345","Included"
"2026-03-22T08:21:21.951Z","","","Included","gemini-3.1-pro-preview","No","0","15279","26155","347","41781","Included"
"2026-03-22T08:19:47.180Z","","","Included","gemini-3.1-pro-preview","No","0","30096","11455","299","41850","Included"
"2026-03-22T08:16:34.317Z","","","Included","gemini-3.1-pro-preview","No","0","3606","226999","347","230952","Included"
"2026-03-22T08:15:31.158Z","","","Included","gemini-3.1-pro-preview","No","0","17521","44893","318","62732","Included"
"2026-03-22T08:15:20.168Z","","","Included","gemini-3.1-pro-preview","No","0","28897","33510","318","62725","Included"
"2026-03-22T08:14:00.053Z","","","Included","gemini-3.1-pro-preview","No","0","23021","204270","353","227644","Included"
"2026-03-22T08:11:04.576Z","","","Included","gemini-3.1-pro-preview","No","0","16475","203999","342","220816","Included"
"2026-03-22T08:09:08.050Z","","","Included","gemini-3.1-pro-preview","No","0","11385","29862","297","41544","Included"
"2026-03-22T08:06:28.929Z","","","Included","gemini-3.1-pro-preview","No","0","11238","30008","261","41507","Included"
"2026-03-22T08:05:55.522Z","","","Included","gemini-3.1-pro-preview","No","0","11248","202380","383","214011","Included"
"2026-03-22T08:04:34.880Z","","","Included","gemini-3.1-pro-preview","No","0","18288","22565","257","41110","Included"
"2026-03-22T08:03:13.756Z","","","Included","gemini-3.1-pro-preview","No","0","24906","254770","490","280166","Included"
"2026-03-22T08:00:33.081Z","","","Included","gemini-3.1-pro-preview","No","0","129071","267182","551","396804","Included"
"2026-03-22T07:54:34.987Z","","","Included","auto","No","0","7605","360654","3433","371692","Included"
"2026-03-22T07:52:20.313Z","","","Included","auto","No","0","2850","164941","2106","169897","Included"
"2026-03-22T07:45:07.080Z","","","Included","auto","No","0","46687","710440","10223","767350","Included"
"2026-03-22T06:41:19.386Z","","","Included","gemini-3.1-pro-preview","No","0","14110","30352","278","44740","Included"
"2026-03-22T06:36:54.341Z","","","Included","gemini-3.1-pro-preview","No","0","25787","14949","273","41009","Included"
"2026-03-22T06:36:21.097Z","","","Included","gemini-3.1-pro-preview","No","0","20173","0","92","20265","Included"
"2026-03-22T06:32:13.149Z","","","Included","gemini-3.1-pro-preview","No","0","108125","205265","827","314217","Included"
"2026-03-22T06:29:07.072Z","","","Included","gemini-3.1-pro-preview","No","0","16921","296497","792","314210","Included"
"2026-03-22T06:22:56.391Z","","","Included","gemini-3.1-pro-preview","No","0","16879","296493","741","314113","Included"
"2026-03-22T06:20:21.232Z","","","Included","gemini-3.1-pro-preview","No","0","16877","296492","742","314111","Included"
"2026-03-22T06:16:45.476Z","","","Included","gemini-3.1-pro-preview","No","0","30765","272102","1428","304295","Included"
"2026-03-22T06:12:10.921Z","","","Included","gemini-3.1-pro-preview","No","0","24883","271483","1595","297961","Included"
"2026-03-22T06:09:43.559Z","","","Included","gemini-3.1-pro-preview","No","0","35989","257836","1075","294900","Included"
"2026-03-22T06:07:30.945Z","","","Included","gemini-3.1-pro-preview","No","0","15517","271864","1438","288819","Included"
"2026-03-22T06:04:52.559Z","","","Included","gemini-3.1-pro-preview","No","0","15003","272304","852","288159","Included"
"2026-03-22T06:01:41.255Z","","","Included","gemini-3.1-pro-preview","No","0","9511","271332","1252","282095","Included"
"2026-03-22T05:59:10.606Z","","","Included","gemini-3.1-pro-preview","No","0","92059","188817","909","281785","Included"
"2026-03-22T05:57:03.461Z","","","Included","gemini-3.1-pro-preview","No","0","10560","263747","1151","275458","Included"
"2026-03-22T05:53:11.016Z","","","Included","gemini-3.1-pro-preview","No","0","22016","249367","597","271980","Included"
"2026-03-22T05:51:14.490Z","","","Included","gemini-3.1-pro-preview","No","0","94459","173768","715","268942","Included"
"2026-03-22T05:50:16.468Z","","","Included","gemini-3.1-pro-preview","No","0","0","0","0","0","Included"
"2026-03-22T05:48:54.643Z","","","Included","gemini-3.1-pro-preview","No","0","0","0","0","0","Included"
"2026-03-22T05:47:49.876Z","","","Included","gemini-3.1-pro-preview","No","0","0","0","0","0","Included"
"2026-03-22T04:40:26.970Z","","","Included","gemini-3.1-pro-preview","No","0","87879","90667","525","179071","Included"
"2026-03-22T04:35:16.905Z","","","Included","gemini-3.1-pro-preview","No","0","98081","177957","532","276570","Included"
"2026-03-22T04:32:14.098Z","","","Included","gemini-3.1-pro-preview","No","0","92476","177864","552","270892","Included"
"2026-03-22T04:29:56.580Z","","","Included","gemini-3.1-pro-preview","No","0","24146","239577","484","264207","Included"
"2026-03-22T04:29:23.862Z","","","Included","gemini-3.1-pro-preview","No","0","21929","231727","517","254173","Included"
"2026-03-22T04:29:14.533Z","","","Included","gemini-3.1-pro-preview","No","0","0","0","0","0","Included"
"2026-03-22T04:27:23.870Z","","","Included","gemini-3.1-pro-preview","No","0","13011","247118","499","260628","Included"
"2026-03-22T04:26:06.074Z","","","Included","gemini-3.1-pro-preview","No","0","21955","231729","556","254240","Included"
"2026-03-22T04:24:52.422Z","","","Included","gemini-3.1-pro-preview","No","0","25236","231702","591","257529","Included"
"2026-03-22T04:22:46.058Z","","","Included","gemini-3.1-pro-preview","No","0","18537","231543","611","250691","Included"
"2026-03-22T04:20:36.648Z","","","Included","gemini-3.1-pro-preview","No","0","15277","231569","564","247410","Included"
"2026-03-22T04:19:17.712Z","","","Included","gemini-3.1-pro-preview","No","0","7076","77262","324","84662","Included"
"2026-03-22T04:17:27.286Z","","","Included","gemini-3.1-pro-preview","No","0","15769","231599","494","247862","Included"
"2026-03-22T04:15:51.554Z","","","Included","gemini-3.1-pro-preview","No","0","9092","231431","547","241070","Included"
"2026-03-22T04:15:14.670Z","","","Errored, No Charge","gemini-3.1-pro-preview","No","0","0","0","0","0","-"
"2026-03-22T04:03:23.021Z","","","Included","gemini-3.1-pro-preview","No","0","19566","214594","474","234634","Included"
"2026-03-22T04:01:08.998Z","","","Included","gemini-3.1-pro-preview","No","0","14925","137974","351","153250","Included"
"2026-03-22T03:57:41.186Z","","","Included","gemini-3.1-pro-preview","No","0","10242","138534","376","149152","Included"
"2026-03-22T03:55:52.035Z","","","Included","gemini-3.1-pro-preview","No","0","12488","207796","579","220863","Included"
"2026-03-22T03:52:50.192Z","","","Included","gemini-3.1-pro-preview","No","0","9741","206871","673","217285","Included"
"2026-03-22T03:47:16.005Z","","","Included","gemini-3.1-pro-preview","No","0","13092","200096","538","213726","Included"
"2026-03-22T03:46:23.738Z","","","Included","gemini-3.1-pro-preview","No","0","0","0","0","0","Included"
"2026-03-22T03:41:37.368Z","","","Included","gemini-3.1-pro-preview","No","0","21844","184534","569","206947","Included"
"2026-03-22T03:39:22.914Z","","","Included","gemini-3.1-pro-preview","No","0","15060","184342","677","200079","Included"
"2026-03-22T03:35:52.723Z","","","Included","gemini-3.1-pro-preview","No","0","9517","182819","590","192926","Included"
"2026-03-22T03:35:40.696Z","","","Included","gemini-3.1-pro-preview","No","0","0","0","0","0","Included"
"2026-03-22T03:32:00.120Z","","","Included","gemini-3.1-pro-preview","No","0","112385","76712","581","189678","Included"
"2026-03-22T03:27:18.682Z","","","Included","auto","No","0","3651","412247","2020","417918","Included"
"2026-03-22T03:13:04.314Z","","","Included","auto","No","0","46417","558518","6392","611327","Included"
"2026-03-22T02:56:46.975Z","","","Included","auto","No","0","3490","525308","1958","530756","Included"
"2026-03-22T02:52:16.745Z","","","Included","auto","No","0","26135","125150","5452","156737","Included"
"2026-03-22T02:48:18.461Z","","","Included","auto","No","0","34736","1791131","8268","1834135","Included"
"2026-03-22T02:44:03.401Z","","","Included","auto","No","0","9534","522217","2693","534444","Included"
"2026-03-22T02:38:32.746Z","","","Included","auto","No","0","48117","650601","6927","705645","Included"
"2026-03-22T02:01:05.527Z","","","Included","auto","No","0","34647","396829","7747","439223","Included"
"2026-03-21T16:41:21.438Z","","","Included","auto","No","0","5311","103633","617","109561","Included"
"2026-03-21T16:37:05.759Z","","","Included","gemini-3.1-pro-preview","No","0","18635","160766","1808","181209","Included"
"2026-03-21T16:28:44.352Z","","","Included","gemini-3.1-pro-preview","No","0","61372","114840","503","176715","Included"
"2026-03-21T16:24:11.587Z","","","Included","gemini-3.1-pro-preview","No","0","116403","53515","428","170346","Included"
"2026-03-21T15:59:47.467Z","","","Included","gemini-3.1-pro-preview","No","0","6542","160616","543","167701","Included"
"2026-03-21T15:56:17.175Z","","","Included","gemini-3.1-pro-preview","No","0","11559","153003","478","165040","Included"
"2026-03-21T15:41:25.203Z","","","Included","gemini-3.1-pro-preview","No","0","60732","153059","843","214634","Included"
"2026-03-21T15:39:24.250Z","","","Included","gemini-3.1-pro-preview","No","0","91573","7043","5346","103962","Included"
"2026-03-21T15:37:43.730Z","","","Included","auto","No","0","1142","42344","764","44250","Included"
"2026-03-21T15:36:36.786Z","","","Included","auto","No","0","2218","40127","966","43311","Included"
"2026-03-21T15:32:55.565Z","","","Included","auto","No","0","34162","106895","6227","147284","Included"
"2026-03-21T05:18:48.889Z","","","Included","auto","No","0","4111","93590","1300","99001","Included"
"2026-03-21T05:17:12.418Z","","","Included","auto","No","0","4415","71416","522","76353","Included"
"2026-03-21T05:13:10.526Z","","","Included","auto","No","0","3598","59145","1072","63815","Included"
"2026-03-21T05:09:02.525Z","","","Included","auto","No","0","2808","24329","214","27351","Included"
"2026-03-20T15:06:06.728Z","","","Included","claude-4.6-opus-high-thinking","No","1324","5","72022","386","73737","Included"
"2026-03-20T15:05:51.732Z","","","Included","claude-4.6-opus-high-thinking","No","552","4","46558","144","47258","Included"
"2026-03-20T15:05:19.059Z","","","Included","claude-4.6-opus-high-thinking","No","23095","4","19100","420","42619","Included"
"2026-03-19T18:07:13.519Z","","","Included","agent_review","No","0","0","0","0","0","Included"
"2026-03-19T18:02:42.873Z","","","Included","auto","No","0","7296","624348","2017","633661","Included"
"2026-03-19T17:58:09.533Z","","","Included","auto","No","0","17814","2062015","9341","2089170","Included"
"2026-03-19T17:50:30.672Z","","","Included","auto","No","0","47540","3028738","16218","3092496","Included"
"2026-03-19T17:41:24.184Z","","","Included","auto","No","0","8427","56365","1464","66256","Included"
"2026-03-19T17:41:00.236Z","","","Included","auto","No","0","38372","599509","15515","653396","Included"
"2026-03-19T17:37:40.232Z","","","Included","auto","No","0","24743","677345","7127","709215","Included"
"2026-03-19T17:32:33.847Z","","","Included","auto","No","0","228011","328353","5293","561657","Included"
"2026-03-19T17:24:12.380Z","","","Included","claude-4.5-sonnet","No","17112","44","158748","2113","178017","Included"
"2026-03-19T17:07:44.765Z","","","Included","composer-2","No","0","38517","316416","4430","359363","Included"
"2026-03-19T17:07:18.659Z","","","Included","gpt-5.4-medium","No","0","331274","7904384","27127","8262785","Included"
"2026-03-19T17:06:21.635Z","","","Included","gpt-5.4-medium","No","0","3034","68480","2393","73907","Included"
"2026-03-19T17:02:14.659Z","","","Included","gpt-5.4-medium","No","0","63017","5632","2627","71276","Included"
"2026-03-19T16:56:35.435Z","","","Included","gpt-5.4-medium","No","0","1954","63872","2963","68789","Included"
"2026-03-19T16:51:29.470Z","","","Included","gpt-5.4-medium","No","0","2424","61568","1385","65377","Included"
"2026-03-19T16:46:56.907Z","","","Included","gpt-5.4-medium","No","0","578","61184","1846","63608","Included"
"2026-03-19T16:43:08.227Z","","","Included","gpt-5.4-medium","No","0","1855","57984","1519","61358","Included"
"2026-03-19T16:40:39.356Z","","","Included","gpt-5.4-medium","No","0","2042","56064","1509","59615","Included"
"2026-03-19T16:35:37.919Z","","","Included","gpt-5.4-medium","No","0","5461","50688","1649","57798","Included"
"2026-03-19T16:27:46.073Z","","","Included","gpt-5.4-medium","No","0","3570","100608","2533","106711","Included"
"2026-03-19T16:26:30.844Z","","","Included","gpt-5.4-medium","No","0","2477","97792","644","100913","Included"
"2026-03-19T16:21:24.395Z","","","Included","gpt-5.4-medium","No","0","1615","46080","1934","49629","Included"
"2026-03-19T16:17:57.098Z","","","Included","gpt-5.4-medium","No","0","530","45696","1134","47360","Included"
